timestamp,queries_num,queries_requested,errors_occurred,iter_errors_occurred,average_latency,99_9_latency_percentile,mean_rate,one_minute_rate,five_minute_rate,fifteen_minute_rate,total_connections,connection_timeouts,requests_timeouts,count,min,max,mean,std_dev,median,75th_percentile,95th_percentile,98th_percentile,99th_percentile,99_9th_percentile,d_min,d_max,d_mean,d_std_dev,d_median,d_75th_percentile,d_95th_percentile,d_98th_percentile,d_99th_percentile,d_99_9th_percentile,w_min,w_max,w_mean,w_std_dev,w_median,w_75th_percentile,w_95th_percentile,w_98th_percentile,w_99th_percentile,w_99_9th_percentile
1770417488,144597,0,0,0,4,4,7.4419175393291965,7.495835742925447,7.499163675719083,7.499649038675934,2,1112,0,144597,2,384,4.236602419137331,8.344444270709765,4,4,5,8,16,149,3,28,3.4651238591916593,0.7898253064131573,3,4,4,4,4,5.598333333333812,3,6,3.743333333333334,0.4881083089778328,4,4,4,4,5,6
1770417489,144604,0,0,0,4,4,7.441894776668147,7.504164257074544,7.500830353561418,7.5002049982545245,2,1112,0,144604,2,384,4.236570219357697,8.344244291414192,4,4,5,8,16,149,3,28,3.46536585365854,0.7892951368671821,3,4,4,4,4,5.5913333333337505,3,6,3.7399999999999998,0.4897613916345243,4,4,4,4,5,6
1770417490,144612,0,0,0,4,4,7.441923164456761,7.504164257074544,7.500830353561418,7.5002049982545245,2,1112,0,144612,2,384,4.236536387021828,8.344015499732858,4,4,5,8,16,149,3,28,3.465780084333445,0.7886976999708967,3,4,4,4,4,5.583333333333485,3,6,3.729999999999999,0.48774273606956836,4,4,4,4,5,6
1770417491,144620,0,0,0,4,4,7.441951829438247,7.504164257074544,7.500830353561418,7.5002049982545245,2,1112,0,144619,2,384,4.2365111084988865,8.343814941038614,4,4,5,8,16,149,3,28,3.466343042071201,0.7881856008561834,3,4,4,4,4,5.576333333333423,3,6,3.7366666666666677,0.4845322078289887,4,4,4,4,5,6
1770417492,144627,0,0,0,4,4,7.441929236420843,7.504164257074544,7.500830353561418,7.5002049982545245,2,1112,0,144627,2,384,4.236504940294692,8.343587058312309,4,4,5,8,16,149,3,28,3.4680438992898677,0.7892841293754633,3,4,4,4,4,6,3,6,3.7466666666666675,0.5066338075362563,4,4,4,4.659999999999968,5,6
1770417493,144634,0,0,0,4,4,7.441906731980553,7.504164257074544,7.500830353561418,7.5002049982545245,2,1112,0,144634,2,384,4.236458923904479,8.343388361668415,4,4,5,8,16,149,3,28,3.467632850241549,0.7887328962662027,3,4,4,4,4,6,3,6,3.750000000000002,0.5049918042978786,4,4,4,4.659999999999968,5,6
1770417494,144642,0,0,0,4,4,7.441935200948901,7.495835742925447,7.499163774406395,7.499649847333525,2,1112,0,144642,2,384,4.2364320183625805,8.343159030616688,4,4,5,8,16,149,3,28,3.4683584966270513,0.788154043882756,3,4,4,4,4,6,3,6,3.743333333333332,0.5016250070666377,4,4,4,4,5,6
1770417495,144650,0,0,0,4,4,7.441963962324467,7.495835742925447,7.499163774406395,7.499649847333525,2,1112,0,144649,2,384,4.236399836846439,8.342959144284045,4,4,5,8,16,149,3,28,3.4685897435897473,0.7876332123693428,3,4,4,4,4,6,3,6,3.7366666666666677,0.5048151642489966,4,4,4,4,5,6
1770417496,144657,0,0,0,4,4,7.4419412990091285,7.495835742925447,7.499163774406395,7.499649847333525,2,1112,0,144657,2,384,4.23635911155354,8.342731069098585,4,4,5,8,16,149,3,28,3.468670076726346,0.7870330768939117,3,4,4,4,4,6,3,6,3.7333333333333334,0.5063696835418333,4,4,4,4,5,6
1770417497,144664,0,0,0,4,4,7.4419186446063526,7.495835742925447,7.499163774406395,7.499649847333525,2,1112,0,144664,2,384,4.236326936902066,8.342531213667591,4,4,5,8,16,149,3,28,3.468899521531104,0.786516416751215,3,4,4,4,4,6,3,6,3.7266666666666652,0.5093988412699616,4,4,4,4,5,6
